raw,rawselected,best,generations,runtime
[10.0],[10.0],396.3333333333333,289,787.4892539978027
[15.0],[15.0],396.3333333333333,290,791.0735318660736
[38.0],[38.0],396.3333333333333,291,793.3761320114136
[11.666666666666666],[11.666666666666666],396.3333333333333,292,796.0353691577911
[17.333333333333332],[17.333333333333332],396.3333333333333,293,798.3923509120941
[9.666666666666666],[9.666666666666666],396.3333333333333,294,800.5888526439667
[19.0],[19.0],396.3333333333333,295,804.3677380084991
[25.666666666666668],[25.666666666666668],396.3333333333333,296,806.8974504470825
[15.0],[15.0],396.3333333333333,297,809.4791884422302
[27.0],[27.0],396.3333333333333,298,811.9633610248566
[10.0],[10.0],396.3333333333333,299,814.1576237678528
[15.333333333333334],[15.333333333333334],396.3333333333333,300,816.9306139945984
[21.666666666666668],[21.666666666666668],396.3333333333333,301,819.5270309448242
[12.333333333333334],[12.333333333333334],396.3333333333333,302,821.6687693595886
[17.333333333333332],[17.333333333333332],396.3333333333333,303,824.3435974121094
[48.666666666666664],[48.666666666666664],396.3333333333333,304,826.8877365589142
[9.666666666666666],[9.666666666666666],396.3333333333333,305,829.5696313381195
[13.666666666666666],[13.666666666666666],396.3333333333333,306,832.0575518608093
[28.666666666666668],[28.666666666666668],396.3333333333333,307,834.5487473011017
[85.33333333333333],[85.33333333333333],396.3333333333333,308,837.8022577762604
[41.0],[41.0],396.3333333333333,309,840.1229047775269
[25.666666666666668],[25.666666666666668],396.3333333333333,310,842.8282532691956
[8.666666666666666],[8.666666666666666],396.3333333333333,311,846.5121049880981
[19.333333333333332],[19.333333333333332],396.3333333333333,312,849.3689124584198
[9.333333333333334],[9.333333333333334],396.3333333333333,313,852.0187230110168
[14.333333333333334],[14.333333333333334],396.3333333333333,314,854.4451789855957
[21.666666666666668],[21.666666666666668],396.3333333333333,315,857.8418252468109
[9.0],[9.0],396.3333333333333,316,860.1411492824554
[10.666666666666666],[10.666666666666666],396.3333333333333,317,862.6795554161072
[204.66666666666666],[204.66666666666666],396.3333333333333,318,866.8184485435486
[10.0],[10.0],396.3333333333333,319,869.0496249198914
[28.0],[28.0],396.3333333333333,320,871.5389325618744
[45.0],[45.0],396.3333333333333,321,875.0354046821594
[18.0],[18.0],396.3333333333333,322,877.2433199882507
[22.666666666666668],[22.666666666666668],396.3333333333333,323,880.6848323345184
[16.666666666666668],[16.666666666666668],396.3333333333333,324,883.2899031639099
[17.0],[17.0],396.3333333333333,325,886.5581214427948
[10.333333333333334],[10.333333333333334],396.3333333333333,326,888.6047699451447
[57.333333333333336],[57.333333333333336],396.3333333333333,327,890.8283221721649
[10.0],[10.0],396.3333333333333,328,893.4616348743439
[19.0],[19.0],396.3333333333333,329,896.1572568416595
[13.666666666666666],[13.666666666666666],396.3333333333333,330,898.265515089035
[11.333333333333334],[11.333333333333334],396.3333333333333,331,901.6255400180817
[16.0],[16.0],396.3333333333333,332,904.38374376297
[15.666666666666666],[15.666666666666666],396.3333333333333,333,906.5833780765533
[12.0],[12.0],396.3333333333333,334,908.6676678657532
[22.666666666666668],[22.666666666666668],396.3333333333333,335,911.2782766819
[15.0],[15.0],396.3333333333333,336,913.7975554466248
[17.333333333333332],[17.333333333333332],396.3333333333333,337,916.5269994735718
[10.333333333333334],[10.333333333333334],396.3333333333333,338,918.9406750202179
[10.666666666666666],[10.666666666666666],396.3333333333333,339,922.1809418201447
[24.666666666666668],[24.666666666666668],396.3333333333333,340,926.3252279758453
[12.333333333333334],[12.333333333333334],396.3333333333333,341,928.8857617378235
[11.333333333333334],[11.333333333333334],396.3333333333333,342,932.3900275230408
[22.333333333333332],[22.333333333333332],396.3333333333333,343,935.3760664463043
[15.666666666666666],[15.666666666666666],396.3333333333333,344,938.1069614887238
[30.0],[30.0],396.3333333333333,345,940.2652053833008
[12.666666666666666],[12.666666666666666],396.3333333333333,346,942.893303155899
[12.0],[12.0],396.3333333333333,347,945.046989440918
[12.0],[12.0],396.3333333333333,348,947.8221714496613
[11.0],[11.0],396.3333333333333,349,950.3481092453003
[12.666666666666666],[12.666666666666666],396.3333333333333,350,954.0201752185822
[13.666666666666666],[13.666666666666666],396.3333333333333,351,956.356582403183
[13.0],[13.0],396.3333333333333,352,958.808233499527
[24.0],[24.0],396.3333333333333,353,961.3131620883942
[45.666666666666664],[45.666666666666664],396.3333333333333,354,963.9059431552887
[10.333333333333334],[10.333333333333334],396.3333333333333,355,966.4851739406586
[32.0],[32.0],396.3333333333333,356,969.9991183280945
[10.0],[10.0],396.3333333333333,357,973.7517378330231
[14.666666666666666],[14.666666666666666],396.3333333333333,358,976.6189229488373
[11.333333333333334],[11.333333333333334],396.3333333333333,359,979.0488495826721
[32.666666666666664],[32.666666666666664],396.3333333333333,360,981.4130778312683
[11.666666666666666],[11.666666666666666],396.3333333333333,361,984.414924621582
[37.666666666666664],[37.666666666666664],396.3333333333333,362,986.9930267333984
[19.666666666666668],[19.666666666666668],396.3333333333333,363,989.0733075141907
[10.0],[10.0],396.3333333333333,364,991.5039498806
[10.333333333333334],[10.333333333333334],396.3333333333333,365,993.6815669536591
[16.333333333333332],[16.333333333333332],396.3333333333333,366,996.1171853542328
[10.666666666666666],[10.666666666666666],396.3333333333333,367,998.5382957458496
[19.333333333333332],[19.333333333333332],396.3333333333333,368,1001.4064240455627
[8.666666666666666],[8.666666666666666],396.3333333333333,369,1003.7266473770142
[23.333333333333332],[23.333333333333332],396.3333333333333,370,1009.0037777423859
[23.333333333333332],[23.333333333333332],396.3333333333333,371,1011.3807623386383
[12.0],[12.0],396.3333333333333,372,1013.3323469161987
[11.0],[11.0],396.3333333333333,373,1018.2085440158844
[13.333333333333334],[13.333333333333334],396.3333333333333,374,1020.8308246135712
[15.666666666666666],[15.666666666666666],396.3333333333333,375,1023.8516969680786
[19.333333333333332],[19.333333333333332],396.3333333333333,376,1026.3724932670593
[10.0],[10.0],396.3333333333333,377,1028.8164072036743
[25.666666666666668],[25.666666666666668],396.3333333333333,378,1031.7556807994843
[12.0],[12.0],396.3333333333333,379,1033.8256158828735
[15.0],[15.0],396.3333333333333,380,1035.8674881458282
[14.0],[14.0],396.3333333333333,381,1039.6384060382843
[24.0],[24.0],396.3333333333333,382,1041.7428677082062
[75.66666666666667],[75.66666666666667],396.3333333333333,383,1044.9484391212463
[9.333333333333334],[9.333333333333334],396.3333333333333,384,1047.6883354187012
[10.333333333333334],[10.333333333333334],396.3333333333333,385,1049.8800690174103
[23.0],[23.0],396.3333333333333,386,1052.5674948692322
[10.0],[10.0],396.3333333333333,387,1055.1456592082977
[11.0],[11.0],396.3333333333333,388,1057.328451871872
[36.333333333333336],[36.333333333333336],396.3333333333333,389,1060.9134368896484
[9.0],[9.0],396.3333333333333,390,1063.8984713554382
[16.0],[16.0],396.3333333333333,391,1067.4397513866425
[25.666666666666668],[25.666666666666668],396.3333333333333,392,1070.1424503326416
[10.333333333333334],[10.333333333333334],396.3333333333333,393,1072.1363272666931
[11.666666666666666],[11.666666666666666],396.3333333333333,394,1074.6736207008362
[18.666666666666668],[18.666666666666668],396.3333333333333,395,1077.5614361763
[15.333333333333334],[15.333333333333334],396.3333333333333,396,1080.685528755188
[30.333333333333332],[30.333333333333332],396.3333333333333,397,1083.755761384964
[14.0],[14.0],396.3333333333333,398,1087.3643805980682
[11.0],[11.0],396.3333333333333,399,1089.634931564331
[9.333333333333334],[9.333333333333334],396.3333333333333,400,1092.0364737510681
[9.333333333333334],[9.333333333333334],396.3333333333333,401,1095.4542136192322
[42.333333333333336],[42.333333333333336],396.3333333333333,402,1098.4032700061798
[14.666666666666666],[14.666666666666666],396.3333333333333,403,1102.0256221294403
[17.333333333333332],[17.333333333333332],396.3333333333333,404,1104.2325122356415
[15.0],[15.0],396.3333333333333,405,1107.0632903575897
[13.333333333333334],[13.333333333333334],396.3333333333333,406,1109.3987402915955
[17.333333333333332],[17.333333333333332],396.3333333333333,407,1111.944519996643
[10.666666666666666],[10.666666666666666],396.3333333333333,408,1115.2036547660828
[10.0],[10.0],396.3333333333333,409,1118.4851593971252
[9.333333333333334],[9.333333333333334],396.3333333333333,410,1120.9783582687378
[14.666666666666666],[14.666666666666666],396.3333333333333,411,1123.7582590579987
[43.333333333333336],[43.333333333333336],396.3333333333333,412,1128.2652187347412
[13.0],[13.0],396.3333333333333,413,1131.3101680278778
[11.666666666666666],[11.666666666666666],396.3333333333333,414,1133.8276889324188
[9.333333333333334],[9.333333333333334],396.3333333333333,415,1135.5639555454254
[18.0],[18.0],396.3333333333333,416,1137.8773093223572
[21.666666666666668],[21.666666666666668],396.3333333333333,417,1140.3529241085052
[13.333333333333334],[13.333333333333334],396.3333333333333,418,1143.71742105484
[17.0],[17.0],396.3333333333333,419,1145.9752485752106
[62.666666666666664],[62.666666666666664],396.3333333333333,420,1149.6248407363892
[24.333333333333332],[24.333333333333332],396.3333333333333,421,1151.753844499588
